title,article_link,category,date,page
"Hoaks, Hotman Paris miliki akun Tiktok",https://www.antaranews.com/berita/1606970/hoaks-hotman-paris-miliki-akun-tiktok,Tekno, 13 Juli 2020 12:06,70
Bogor menjadi lautan merah COVID-19? Ini faktanya,https://www.antaranews.com/berita/1606414/bogor-menjadi-lautan-merah-covid-19-ini-faktanya,Metro, 12 Juli 2020 21:56,70
Cek fakta: Jokowi minta seluruh peserta kembalikan uang Kartu Prakerja?,https://www.antaranews.com/berita/1606326/cek-fakta-jokowi-minta-seluruh-peserta-kembalikan-uang-kartu-prakerja,Ekonomi, 12 Juli 2020 20:17,70
Cek fakta: Pendidikan Agama Islam dan Bahasa Arab dihapus dari kurikulum madrasah?,https://www.antaranews.com/berita/1605590/cek-fakta-pendidikan-agama-islam-dan-bahasa-arab-dihapus-dari-kurikulum-madrasah,Humaniora, 12 Juli 2020 09:38,71
Mobil Wapres Ma'ruf Amin isi BBM eceran? Ini faktanya,https://otomotif.antaranews.com/berita/1604682/mobil-wapres-maruf-amin-isi-bbm-eceran-ini-faktanya,Otomotif, 11 Juli 2020 15:15,71
KPU-Bawaslu sosialisasi Pilkada 2020 dengan Festival Layang-Layang? Cek faktanya,https://www.antaranews.com/berita/1604326/kpu-bawaslu-sosialisasi-pilkada-2020-dengan-festival-layang-layang-cek-faktanya,Politik, 11 Juli 2020 10:17,71
Cek fakta: Anggaran COVID-19 dialihkan untuk kartu prakerja?,https://www.antaranews.com/berita/1603806/cek-fakta-anggaran-covid-19-dialihkan-untuk-kartu-prakerja,Ekonomi, 10 Juli 2020 21:31,71
Makam ini diklaim sebagai makam Nabi Muhammad? Ini faktanya,https://www.antaranews.com/berita/1601118/makam-ini-diklaim-sebagai-makam-nabi-muhammad-ini-faktanya,Dunia, 9 Juli 2020 18:30,71
Cek Fakta: Kemendikbud edarkan surat permintaan data siswa berprestasi?,https://www.antaranews.com/berita/1598722/cek-fakta-kemendikbud-edarkan-surat-permintaan-data-siswa-berprestasi,Humaniora, 8 Juli 2020 19:13,71
Megawati mengundurkan diri dari Ketua Umum PDIP? Cek faktanya,https://www.antaranews.com/berita/1597338/megawati-mengundurkan-diri-dari-ketua-umum-pdip-cek-faktanya,Politik, 8 Juli 2020 09:48,71
"Hoaks, Fadli Zon dapat jatah menteri",https://www.antaranews.com/berita/1594994/hoaks-fadli-zon-dapat-jatah-menteri,Politik, 7 Juli 2020 10:33,71
Dinas Pendidikan Jakarta janjikan sekolah swasta gratis? Ini faktanya,https://www.antaranews.com/berita/1594102/dinas-pendidikan-jakarta-janjikan-sekolah-swasta-gratis-ini-faktanya,Metro, 6 Juli 2020 20:05,71
Cek Fakta: Ribuan santri di Kudus tak sadarkan diri usai tes cepat?,https://www.antaranews.com/berita/1591886/cek-fakta-ribuan-santri-di-kudus-tak-sadarkan-diri-usai-tes-cepat,Humaniora, 5 Juli 2020 17:16,71
Air mineral hantarkan listrik karena mengandung besi? Cek faktanya!,https://www.antaranews.com/berita/1590950/air-mineral-hantarkan-listrik-karena-mengandung-besi-cek-faktanya,Lifestyle, 4 Juli 2020 20:58,72
Cek Fakta: Pasien COVID-19 di RSUI dan RS Persahabatan meningkat?,https://www.antaranews.com/berita/1589978/cek-fakta-pasien-covid-19-di-rsui-dan-rs-persahabatan-meningkat,Metro, 4 Juli 2020 10:25,72
"Hoaks, BCA akan lakukan PHK besar-besaran",https://www.antaranews.com/berita/1589214/hoaks-bca-akan-lakukan-phk-besar-besaran,Ekonomi, 3 Juli 2020 19:23,72
"Hoaks, ajakan tarik uang dari bank sebelum situasi sulit",https://www.antaranews.com/berita/1587194/hoaks-ajakan-tarik-uang-dari-bank-sebelum-situasi-sulit,Ekonomi, 2 Juli 2020 19:23,72
Ular memakan senapan karena kelaparan? Ini faktanya,https://www.antaranews.com/berita/1585734/ular-memakan-senapan-karena-kelaparan-ini-faktanya,Dunia, 2 Juli 2020 09:17,72
Cek fakta: Ahok gantikan Erick Thohir sebagai Menteri BUMN?,https://www.antaranews.com/berita/1585338/cek-fakta-ahok-gantikan-erick-thohir-sebagai-menteri-bumn,Politik, 1 Juli 2020 21:46,72
Kenali hoaks iklan lowongan kerja dengan cara ini,https://www.antaranews.com/berita/1583038/kenali-hoaks-iklan-lowongan-kerja-dengan-cara-ini,Ekonomi, 30 Juni 2020 23:13,72
Pemerintah akan tetapkan pajak sepeda? Ini penjelasannya,https://www.antaranews.com/berita/1581062/pemerintah-akan-tetapkan-pajak-sepeda-ini-penjelasannya,Ekonomi, 30 Juni 2020 10:02,72
"Cek fakta: Benarkah tulisan ""Orang Ketiga Itu Bernama Aidit!"" kisah nonfiksi?",https://www.antaranews.com/berita/1580482/cek-fakta-benarkah-tulisan-orang-ketiga-itu-bernama-aidit-kisah-nonfiksi,Politik, 29 Juni 2020 20:54,72
Pilpres 2024 akan diundur ke 2029? Ini faktanya,https://www.antaranews.com/berita/1579258/pilpres-2024-akan-diundur-ke-2029-ini-faktanya,Politik, 29 Juni 2020 12:42,72
"Hoaks, MPR-KPU sepakati jabatan Jokowi sampai 2027",https://www.antaranews.com/berita/1577998/hoaks-mpr-kpu-sepakati-jabatan-jokowi-sampai-2027,Politik, 28 Juni 2020 12:05,73
"Hoaks mewabah, karena budaya baca masih lemah",https://www.antaranews.com/berita/1576178/hoaks-mewabah-karena-budaya-baca-masih-lemah,Humaniora, 26 Juni 2020 21:44,73
Megawati minta Jokowi pecat Anggota TNI yang razia buku berbau PKI? Ini penjelasannya,https://www.antaranews.com/berita/1575315/megawati-minta-jokowi-pecat-anggota-tni-yang-razia-buku-berbau-pki-ini-penjelasannya,Politik, 26 Juni 2020 15:22,73
Cek fakta: Direktur holding RS BUMN Pertamedika adalah warga Australia?,https://www.antaranews.com/berita/1574826/cek-fakta-direktur-holding-rs-bumn-pertamedika-adalah-warga-australia,Ekonomi, 26 Juni 2020 09:30,73
Ruslan Buton dipecat dari TNI karena tolak TKA China ke Maluku? Cek faktanya,https://www.antaranews.com/berita/1573350/ruslan-buton-dipecat-dari-tni-karena-tolak-tka-china-ke-maluku-cek-faktanya,Hukum, 25 Juni 2020 12:31,73
DKI Jakarta kembali masuk zona merah COVID-19? Ini faktanya,https://www.antaranews.com/berita/1572312/dki-jakarta-kembali-masuk-zona-merah-covid-19-ini-faktanya,Metro, 24 Juni 2020 18:07,73
"Hoaks, Wapres Ma'ruf minta fatwa ""Shalat Tanpa Wudhu Tanpa Tayamum"" bagi masyarakat",https://www.antaranews.com/berita/1570856/hoaks-wapres-maruf-minta-fatwa-shalat-tanpa-wudhu-tanpa-tayamum-bagi-masyarakat,Politik, 23 Juni 2020 20:48,73
Cek Fakta: Daun mindi bisa obati COVID-19?,https://www.antaranews.com/berita/1568740/cek-fakta-daun-mindi-bisa-obati-covid-19,Humaniora, 22 Juni 2020 23:11,73
Anies Baswedan ukur patung lilin dirinya? Ini faktanya,https://www.antaranews.com/berita/1563804/anies-baswedan-ukur-patung-lilin-dirinya-ini-faktanya,Metro, 19 Juni 2020 19:22,73
Cek Fakta: Pemindaian barcode di mal untuk lacak pengunjung positif COVID-19?,https://www.antaranews.com/berita/1559604/cek-fakta-pemindaian-barcode-di-mal-untuk-lacak-pengunjung-positif-covid-19,Metro, 17 Juni 2020 20:26,73
"Hoaks, pembatalan keberangkatan haji karena dana sudah habis",https://www.antaranews.com/berita/1557544/hoaks-pembatalan-keberangkatan-haji-karena-dana-sudah-habis,Humaniora, 16 Juni 2020 21:51,74
Benarkah Kak Seto mengomentari Krisdayanti di akun YouTube Deddy Corbuzier?,https://www.antaranews.com/berita/1555192/benarkah-kak-seto-mengomentari-krisdayanti-di-akun-youtube-deddy-corbuzier,Hiburan, 15 Juni 2020 20:12,74
"Hoaks, Jokowi pakai Rp38,5 triliun dana haji",https://www.antaranews.com/berita/1548960/hoaks-jokowi-pakai-rp385-triliun-dana-haji,Humaniora, 12 Juni 2020 09:57,74
Cek Fakta: Tidak gunakan masker dan sarung tangan masuk dalam pelanggaran di surat tilang?,https://www.antaranews.com/berita/1545972/cek-fakta-tidak-gunakan-masker-dan-sarung-tangan-masuk-dalam-pelanggaran-di-surat-tilang,Hukum, 10 Juni 2020 21:57,74
"Hoaks, Menag tarik ucapan soal pembatalan haji 2020",https://www.antaranews.com/berita/1543816/hoaks-menag-tarik-ucapan-soal-pembatalan-haji-2020,Humaniora, 9 Juni 2020 21:10,74
Benarkah Facebook gunakan foto dan kendalikan akun penggunanya? Ini faktanya,https://www.antaranews.com/berita/1541704/benarkah-facebook-gunakan-foto-dan-kendalikan-akun-penggunanya-ini-faktanya,Tekno, 8 Juni 2020 21:14,74
"Darah babi pada filter rokok, hoaks berulang sejak 2010",https://www.antaranews.com/berita/1539184/darah-babi-pada-filter-rokok-hoaks-berulang-sejak-2010,Humaniora, 7 Juni 2020 15:49,74
Cek fakta: Benarkah Ketetapan MPRS tahun 1966 akan dihapus?,https://www.antaranews.com/berita/1537068/cek-fakta-benarkah-ketetapan-mprs-tahun-1966-akan-dihapus,Politik, 5 Juni 2020 20:40,74
Susu kefir berbahaya karena meledak? Ini faktanya,https://www.antaranews.com/berita/1535208/susu-kefir-berbahaya-karena-meledak-ini-faktanya,Lifestyle, 4 Juni 2020 23:01,74
"Hoaks, undangan wawancara pengangkatan pegawai Waskita Karya",https://www.antaranews.com/berita/1532828/hoaks-undangan-wawancara-pengangkatan-pegawai-waskita-karya,Ekonomi, 3 Juni 2020 22:44,74
Cek fakta: Benarkah militer China masuk ke Indonesia sebagai pekerja proyek?,https://www.antaranews.com/berita/1530388/cek-fakta-benarkah-militer-china-masuk-ke-indonesia-sebagai-pekerja-proyek,Dunia, 2 Juni 2020 21:33,75
Pesepeda di Monas meninggal akibat berolahraga dengan masker? Ini faktanya,https://www.antaranews.com/berita/1526480/pesepeda-di-monas-meninggal-akibat-berolahraga-dengan-masker-ini-faktanya,Metro, 31 Mei 2020 17:34,75
Cek fakta: Ruhut Sitompul diangkat sebagai anggota BPIP?,https://www.antaranews.com/berita/1523988/cek-fakta-ruhut-sitompul-diangkat-sebagai-anggota-bpip,Politik, 29 Mei 2020 21:40,75
Jamur AC bisa langsung bunuh manusia? Ini penjelasannya,https://www.antaranews.com/berita/1521796/jamur-ac-bisa-langsung-bunuh-manusia-ini-penjelasannya,Lifestyle, 28 Mei 2020 22:46,75
"Hoaks, foto Kaesang dengan kaos berlogo palu arit",https://www.antaranews.com/berita/1518930/hoaks-foto-kaesang-dengan-kaos-berlogo-palu-arit,Politik, 27 Mei 2020 20:37,75
Antibiotik ampuh sembuhkan COVID-19 di Italia? Ini faktanya,https://www.antaranews.com/berita/1516985/antibiotik-ampuh-sembuhkan-covid-19-di-italia-ini-faktanya,Lifestyle, 27 Mei 2020 11:53,75
Cek fakta: Benarkah Aa Gym sebut kebijakan pemerintah menyayat hati umat Islam?,https://www.antaranews.com/berita/1515975/cek-fakta-benarkah-aa-gym-sebut-kebijakan-pemerintah-menyayat-hati-umat-islam,Humaniora, 26 Mei 2020 20:02,75
"Hoaks, MUI sebut tes cepat atas perintah China",https://www.antaranews.com/berita/1513660/hoaks-mui-sebut-tes-cepat-atas-perintah-china,Humaniora, 25 Mei 2020 19:30,75
Cek Fakta: Jokowi siap pindah jadi warga Singapura setelah lengser?,https://www.antaranews.com/berita/1508705/cek-fakta-jokowi-siap-pindah-jadi-warga-singapura-setelah-lengser,Politik, 22 Mei 2020 18:53,75
"Hoaks, video Tanah Abang dipadati masyarakat saat PSBB",https://www.antaranews.com/berita/1505776/hoaks-video-tanah-abang-dipadati-masyarakat-saat-psbb,Metro, 21 Mei 2020 14:31,75
Cek fakta: Benarkah ini daftar virus yang berasal dari China?,https://www.antaranews.com/berita/1504768/cek-fakta-benarkah-ini-daftar-virus-yang-berasal-dari-china,Dunia, 20 Mei 2020 22:30,76
Bluebird bisa antarkan penumpang mudik ke daerah? Ini faktanya,https://www.antaranews.com/berita/1502252/bluebird-bisa-antarkan-penumpang-mudik-ke-daerah-ini-faktanya,Ekonomi, 19 Mei 2020 21:41,76
Cek fakta: Sekeluarga dikabarkan terinfeksi corona setelah ikut pesta ulang tahun?,https://www.antaranews.com/berita/1501604/cek-fakta-sekeluarga-dikabarkan-terinfeksi-corona-setelah-ikut-pesta-ulang-tahun,Humaniora, 19 Mei 2020 17:22,76
Presiden Jokowi hadiri konser saat Pandemi COVID-19? Ini faktanya,https://www.antaranews.com/berita/1499192/presiden-jokowi-hadiri-konser-saat-pandemi-covid-19-ini-faktanya,Politik, 18 Mei 2020 17:22,76
Cek fakta: Benarkah paru-paru pasien COVID-19 yang sembuh akan tetap rusak?,https://www.antaranews.com/berita/1497960/cek-fakta-benarkah-paru-paru-pasien-covid-19-yang-sembuh-akan-tetap-rusak,Humaniora, 18 Mei 2020 00:45,76
Masker dapat menyebabkan hipoksia? Ini faktanya,https://www.antaranews.com/berita/1494984/masker-dapat-menyebabkan-hipoksia-ini-faktanya,Humaniora, 15 Mei 2020 21:32,76
"Hoaks, empat ton telur bansos Pemprov Jabar busuk",https://www.antaranews.com/berita/1492448/hoaks-empat-ton-telur-bansos-pemprov-jabar-busuk,Humaniora, 14 Mei 2020 20:26,76
Cek Fakta: Benarkah PDIP minta Presiden Jokowi diperiksa KPK?,https://www.antaranews.com/berita/1490012/cek-fakta-benarkah-pdip-minta-presiden-jokowi-diperiksa-kpk,Politik, 13 Mei 2020 19:13,76
Cek fakta: Benarkah COVID-19 sengaja dimasukkan ke tubuh lewat rapid test?,https://www.antaranews.com/berita/1488188/cek-fakta-benarkah-covid-19-sengaja-dimasukkan-ke-tubuh-lewat-rapid-test,Humaniora, 12 Mei 2020 22:49,76
FPI bubar dan ingin bergabung dengan NU? Ini faktanya,https://www.antaranews.com/berita/1485760/fpi-bubar-dan-ingin-bergabung-dengan-nu-ini-faktanya,Politik, 11 Mei 2020 23:01,76
Informasi COVID-19 lebih menakutkan ketimbang penyakitnya,https://www.antaranews.com/berita/1480551/informasi-covid-19-lebih-menakutkan-ketimbang-penyakitnya,Politik, 9 Mei 2020 14:10,77
Cek fakta: Benarkah ibu Erick Thohir bernama Tan Mei Hwa?,https://www.antaranews.com/berita/1479687/cek-fakta-benarkah-ibu-erick-thohir-bernama-tan-mei-hwa,Politik, 9 Mei 2020 05:01,77
Beijing blokir Internet Indonesia jika TKA China ditolak? Ini faktanya,https://www.antaranews.com/berita/1472763/beijing-blokir-internet-indonesia-jika-tka-china-ditolak-ini-faktanya,Dunia, 6 Mei 2020 20:37,77
Cek fakta: Pengendara kendaraan bermotor didenda Rp5 juta jika tidak pakai masker?,https://www.antaranews.com/berita/1469175/cek-fakta-pengendara-kendaraan-bermotor-didenda-rp5-juta-jika-tidak-pakai-masker,Hukum, 5 Mei 2020 20:35,77
Pemerintah berikan kuota 10 GB sebagai insentif pandemi COVID-19? Ini penjelasannya,https://www.antaranews.com/berita/1465941/pemerintah-berikan-kuota-10-gb-sebagai-insentif-pandemi-covid-19-ini-penjelasannya,Tekno, 4 Mei 2020 21:13,77
Cek fakta: Produk rokok HM Sampoerna akan dimusnahkan karena terpapar COVID-19?,https://www.antaranews.com/berita/1460835/cek-fakta-produk-rokok-hm-sampoerna-akan-dimusnahkan-karena-terpapar-covid-19,Ekonomi, 2 Mei 2020 22:36,77
Cek fakta: Benarkah masyarakat tidak mampu makan akibat COVID-19 bisa hubungi Kemensos?,https://www.antaranews.com/berita/1451839/cek-fakta-benarkah-masyarakat-tidak-mampu-makan-akibat-covid-19-bisa-hubungi-kemensos,Humaniora, 29 April 2020 19:26,77
Peraih Nobel Kesehatan Tasuku Honjo sebut corona buatan China? Ini faktanya,https://www.antaranews.com/berita/1447136/peraih-nobel-kesehatan-tasuku-honjo-sebut-corona-buatan-china-ini-faktanya,Dunia, 27 April 2020 18:49,77
Cek fakta: Virus corona bisa ditularkan melalui asap rokok?,https://www.antaranews.com/berita/1440264/cek-fakta-virus-corona-bisa-ditularkan-melalui-asap-rokok,Lifestyle, 23 April 2020 19:03,77
Alfamart menyumbang 6.000 kupon guna lawan COVID-19? Ini faktanya,https://www.antaranews.com/berita/1438284/alfamart-menyumbang-6000-kupon-guna-lawan-covid-19-ini-faktanya,Ekonomi, 22 April 2020 22:06,77
"Hoaks, Luhut minta Panglima TNI-Kapolri tangkap pemda yang lawan pemerintah pusat",https://www.antaranews.com/berita/1434092/hoaks-luhut-minta-panglima-tni-kapolri-tangkap-pemda-yang-lawan-pemerintah-pusat,Ekonomi, 21 April 2020 11:54,78
Cek fakta: Benarkah ATM menjadi tempat tertinggi penularan COVID-19?,https://www.antaranews.com/berita/1432964/cek-fakta-benarkah-atm-menjadi-tempat-tertinggi-penularan-covid-19,Lifestyle, 20 April 2020 19:42,78
Ariel Noah jadi relawan tenaga medis? Ini faktanya,https://www.antaranews.com/berita/1425677/ariel-noah-jadi-relawan-tenaga-medis-ini-faktanya,Hiburan, 16 April 2020 20:26,78
Peneliti Harvard jual virus penyebab COVID-19 ke China? Cek faktanya,https://www.antaranews.com/berita/1423421/peneliti-harvard-jual-virus-penyebab-covid-19-ke-china-cek-faktanya,Dunia, 15 April 2020 21:16,78
"Hoaks, Jokowi bagikan sembako di Istana Bogor Sabtu malam",https://www.antaranews.com/berita/1418977/hoaks-jokowi-bagikan-sembako-di-istana-bogor-sabtu-malam,Politik, 14 April 2020 11:23,78
Cek fakta: Benarkah listrik di Jakarta Selatan akan padam karena kabel meledak?,https://www.antaranews.com/berita/1418125/cek-fakta-benarkah-listrik-di-jakarta-selatan-akan-padam-karena-kabel-meledak,Metro, 13 April 2020 18:49,78
Indonesia sudah memproduksi obat COVID-19? Cek faktanya,https://www.antaranews.com/berita/1416881/indonesia-sudah-memproduksi-obat-covid-19-cek-faktanya,Humaniora, 12 April 2020 13:37,78
Benarkah perjalanan kereta api menuju dan dari Jakarta dibatalkan? Ini penjelasannya,https://www.antaranews.com/berita/1415695/benarkah-perjalanan-kereta-api-menuju-dan-dari-jakarta-dibatalkan-ini-penjelasannya,Ekonomi, 10 April 2020 19:48,78
"Hoaks, masyarakat tidak boleh keluar rumah karena ada angin pembawa penyakit",https://www.antaranews.com/berita/1415187/hoaks-masyarakat-tidak-boleh-keluar-rumah-karena-ada-angin-pembawa-penyakit,Warta Bumi, 10 April 2020 12:05,78
Virus bertahan di cincin logam selama delapan jam? Cek faktanya,https://www.antaranews.com/berita/1414226/virus-bertahan-di-cincin-logam-selama-delapan-jam-cek-faktanya,Lifestyle, 9 April 2020 20:17,78
Tarif listrik nonsubsidi naik 100 persen karena subsidi silang? Ini faktanya,https://www.antaranews.com/berita/1411450/tarif-listrik-nonsubsidi-naik-100-persen-karena-subsidi-silang-ini-faktanya,Ekonomi, 8 April 2020 18:36,79
Cek fakta: Pemerintah pinjam Bank Dunia lima triliun untuk listrik gratis?,https://www.antaranews.com/berita/1407778/cek-fakta-pemerintah-pinjam-bank-dunia-lima-triliun-untuk-listrik-gratis,Ekonomi, 7 April 2020 12:17,79
Benarkah Jayapura Berstatus Tanggap Darurat COVID-19? Ini Faktanya,https://www.antaranews.com/berita/1405222/benarkah-jayapura-berstatus-tanggap-darurat-covid-19-ini-faktanya,Hukum, 6 April 2020 09:23,79
Menghirup uap air panas dapat membunuh virus penyebab COVID-19? Cek faktanya,https://www.antaranews.com/berita/1399770/menghirup-uap-air-panas-dapat-membunuh-virus-penyebab-covid-19-cek-faktanya,Lifestyle, 2 April 2020 23:51,79
Pelabuhan Merak-Bakauheni tutup hingga Idul Adha? Ini Faktanya,https://www.antaranews.com/berita/1397730/pelabuhan-merak-bakauheni-tutup-hingga-idul-adha-ini-faktanya,Ekonomi, 2 April 2020 11:06,79
"Hoaks, Jokowi disebut melakukan korupsi Rp 59 triliun saat pandemi COVID-19",https://www.antaranews.com/berita/1397162/hoaks-jokowi-disebut-melakukan-korupsi-rp-59-triliun-saat-pandemi-covid-19,Hukum, 1 April 2020 23:01,79
"Cek fakta: Teh dapat menyembuhkan COVID-19, benarkah?",https://www.antaranews.com/berita/1394318/cek-fakta-teh-dapat-menyembuhkan-covid-19-benarkah,Lifestyle, 31 Maret 2020 21:01,79
"Hoaks, Jokowi sanksi tiga kepala daerah jika tidak cabut ""lockdown""",https://www.antaranews.com/berita/1391370/hoaks-jokowi-sanksi-tiga-kepala-daerah-jika-tidak-cabut-lockdown,Politik, 30 Maret 2020 18:59,79
Kunyah daun sirih bisa cegah virus corona? Ini faktanya,https://www.antaranews.com/berita/1386018/kunyah-daun-sirih-bisa-cegah-virus-corona-ini-faktanya,Lifestyle, 27 Maret 2020 20:34,79
"Hoaks, Gubernur DKI serukan penghentian hubungan suami istri",https://www.antaranews.com/berita/1382170/hoaks-gubernur-dki-serukan-penghentian-hubungan-suami-istri,Metro, 26 Maret 2020 11:59,79
Cek fakta: Benarkah 10 rekomendasi tangkal COVID-19 ini?,https://www.antaranews.com/berita/1380026/cek-fakta-benarkah-10-rekomendasi-tangkal-covid-19-ini,Humaniora, 25 Maret 2020 12:08,80
Benarkah vaksin COVID-19 sudah beredar? Ini faktanya,https://www.antaranews.com/berita/1379254/benarkah-vaksin-covid-19-sudah-beredar-ini-faktanya,Humaniora, 24 Maret 2020 21:58,80
Benarkah WHO larang penggunaan obat dengan kandungan ibuprofen?,https://www.antaranews.com/berita/1375826/benarkah-who-larang-penggunaan-obat-dengan-kandungan-ibuprofen,Humaniora, 23 Maret 2020 16:37,80
Virus corona mampu melayang delapan jam di udara? Cek faktanya,https://www.antaranews.com/berita/1374242/virus-corona-mampu-melayang-delapan-jam-di-udara-cek-faktanya,Humaniora, 22 Maret 2020 21:11,80
Benarkah diperlukan izin polisi untuk masuk Jakarta? Ini faktanya,https://www.antaranews.com/berita/1372346/benarkah-diperlukan-izin-polisi-untuk-masuk-jakarta-ini-faktanya,Metro, 21 Maret 2020 19:29,80
